url;img;position;track;artists;streams
https://open.spotify.com/track/5uztIMqjl5FTZSYDlOBJjV;https://i.scdn.co/image/ab67616d0000485196861c98992403de483fff8b;104;Foi Pá Pum;['Simone & Simaria'];137441
https://open.spotify.com/track/6e4ewdwc5OhGhmnDHyNraC;https://i.scdn.co/image/ab67616d00004851cc10f4ca3538cc0d0ea401c3;105;melhor sozinha :-)-:;['Luísa Sonza'];137432
https://open.spotify.com/track/5m5aY6S9ttfIG157xli2Rs;https://i.scdn.co/image/ab67616d0000485189ee3767acd203e8909de6e3;106;Alô Ambev (Segue Sua Vida) - Ao Vivo;['Zé Neto & Cristiano'];137019
https://open.spotify.com/track/7MAibcTli4IisCtbHKrGMh;https://i.scdn.co/image/ab67616d000048516f9e6abbd6fa43ac3cdbeee0;107;Leave The Door Open;['Bruno Mars', 'Anderson .Paak', 'Silk Sonic'];135962
https://open.spotify.com/track/5oI9blwsXC8AkTWw6wASY8;https://i.scdn.co/image/ab67616d00004851eaf3178d5ebb408fab56f6b8;108;Máquina do Tempo;['Matuê'];135479
https://open.spotify.com/track/7zyZ9yPXIQebb79PrMghpV;https://i.scdn.co/image/ab67616d000048517755000541025fddf488b6c5;109;Zap Zum;['Pabllo Vittar'];135449
https://open.spotify.com/track/0wvV4P3u4wnVggA8cCDGTJ;https://i.scdn.co/image/ab67616d00004851c7a709d1b8b3cab787874094;110;Viela;['Marcynho Sensação'];134617
https://open.spotify.com/track/1pPuodu8A0LxAuVhf3QniW;https://i.scdn.co/image/ab67616d00004851d1e47b0055e06f286dac6476;111;Mtg Ta Brotando No Plantão Pra Tira Foto Com Revolver;['Dj Wesley Gonzaga'];133860
https://open.spotify.com/track/0DlHQxrVijRqVUfuS6PKaY;https://i.scdn.co/image/ab67616d00004851044b7bf710a1f95d97619416;112;Deixa de Onda (Porra Nenhuma);['DENNIS', 'Xamã', 'LUDMILLA'];133727
https://open.spotify.com/track/4pt5fDVTg5GhEvEtlz9dKk;https://i.scdn.co/image/ab67616d000048515aa05015cfa7bd2943c29b21;113;I WANNA BE YOUR SLAVE;['Måneskin'];133624
https://open.spotify.com/track/7h8osXb4nNo72fzOf1P1yF;https://i.scdn.co/image/ab67616d0000485191defd080a4247f037016072;114;Proteção de Tela;['Tarcísio do Acordeon'];133343
https://open.spotify.com/track/5gTgQBtNP08fUijxpEgmzF;https://i.scdn.co/image/ab67616d00004851403c60423b4e26d6cfdc9bd0;115;É Problema;['Matheus & Kauan'];131457
https://open.spotify.com/track/0uoNRN1bvHcsGrrTa44Mj7;https://i.scdn.co/image/ab67616d00004851754b8b3d6d58bcdca4fd329d;116;Até Falar Chega (feat. Matheus & Kauan) - Ao Vivo;['Diego & Victor Hugo'];130239
https://open.spotify.com/track/4lHoT8PvMpMg1l5kdxqNmD;https://i.scdn.co/image/ab67616d0000485147a68b9fb771a4c2a2f8dd69;117;Coração de Isca;['Bruno & Marrone'];129244
https://open.spotify.com/track/1EHFiKkrppC5kXImn8LFBr;https://i.scdn.co/image/ab67616d00004851f89c6eaa7ed1ce80dc52129b;118;Cadê o Amor;['Zé Vaqueiro'];128974
https://open.spotify.com/track/49QpcTWIP16YgGLmiPDvTI;https://i.scdn.co/image/ab67616d000048517e82758876bfddfedd6dfb97;119;Os Menino da Pecuária;['Léo & Raphael'];126232
https://open.spotify.com/track/5glMxRMRHGBRj6bydBjoPM;https://i.scdn.co/image/ab67616d0000485121c812ddc1236ad0562e6568;120;FALA MAL DE MIM;['PEDRO SAMPAIO', 'Daniel Caon', 'Wesley Safadão'];123833
https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62;https://i.scdn.co/image/ab67616d00004851bd26ede1ae69327010d49946;121;Don't Start Now;['Dua Lipa'];123592
https://open.spotify.com/track/56kClQGx58w4meMz1JwQvB;https://i.scdn.co/image/ab67616d0000485147a68b9fb771a4c2a2f8dd69;122;Último Beijo;['Bruno & Marrone', 'Wesley Safadão'];123133
https://open.spotify.com/track/68cPbG7hJnwDW9nPX1uQcX;https://i.scdn.co/image/ab67616d00004851a35c96e5351bf00405769293;123;Saturno;['BIN', 'Mainstreet', 'Ajaxx'];122153
https://open.spotify.com/track/4nEhc8lB3L2NhgF1ZiXKcE;https://i.scdn.co/image/ab67616d000048515722ad4a2e4a8bc1de33dab1;124;É Amor;['João Gomes'];121456
https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0;https://i.scdn.co/image/ab67616d000048515ef878a782c987d38d82b605;125;positions;['Ariana Grande'];121071
https://open.spotify.com/track/3sGcETRMuAgcPgjDpIkgMn;https://i.scdn.co/image/ab67616d00004851eaf3178d5ebb408fab56f6b8;126;777-666;['Matuê'];120370
https://open.spotify.com/track/5ra6CI0pEzqjxPEZeBz0d7;https://i.scdn.co/image/ab67616d0000485160d1f9209c5eeed76c5f9160;127;Amor e Fé - Acústico;['Hungria Hip Hop'];119929
https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq;https://i.scdn.co/image/ab67616d0000485135948e3f4bd52518dd35cd78;128;Don't Say Goodbye (feat. Tove Lo);['Alok', 'Ilkay Sencan'];119537
https://open.spotify.com/track/2fmeSswdyVq4wcqhY41UHk;https://i.scdn.co/image/ab67616d00004851a98aa11f7facde32db6b025f;129;Poesia Acústica #9: Melhor Forma;['Pineapple StormTv', 'L7NNON', 'Chris MC', 'Xamã', 'Lourena', 'Cesar Mc', 'Djonga', 'Filipe Ret', 'Salve Malak'];118707
https://open.spotify.com/track/6dJJ9OlxyeXenDCgTGdsTR;https://i.scdn.co/image/ab67616d00004851b7699ed9641d97e866cc2459;130;Volume 3 - Ao Vivo;['Douglas & Vinicius'];118459
https://open.spotify.com/track/6RMYuqlTn8777j5arY9zhC;https://i.scdn.co/image/ab67616d00004851a8d944aec807d152b6af96d4;131;Cena de Amor;['Brisa Star', 'Zé Vaqueiro'];117298
https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN;https://i.scdn.co/image/ab67616d00004851f461bbc21a9bcec43a926973;132;The Business;['Tiësto'];116780
https://open.spotify.com/track/000RW47rhEkSqjgTrZx7YX;https://i.scdn.co/image/ab67616d00004851f31a4cd4fcf00749d0d49422;133;Lance Individual;['Jorge & Mateus'];114996
