url;img;position;track;artists;streams
https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2;https://i.scdn.co/image/ab67616d00004851f54b99bf27cda88f4a7403ce;106;goosebumps;['Travis Scott'];3044
https://open.spotify.com/track/06EL94D0TA27Ik0Ke5usbj;https://i.scdn.co/image/ab67616d000048514bb9f35da9ff34b1e2314d8e;107;The Way;['Ariana Grande', 'Mac Miller'];3026
https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah;https://i.scdn.co/image/ab67616d00004851806c160566580d6335d1f16c;108;Hope;['XXXTENTACION'];2958
https://open.spotify.com/track/2QwCuzRvItl9plyEOdEqjj;https://i.scdn.co/image/ab67616d0000485198c5e191113f34966e4a4c30;109;تجرحني واحبك;['غريب ال مخلص'];2956
https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli;https://i.scdn.co/image/ab67616d000048516771a05f34d77e5fc2bde64c;110;HOLIDAY;['Lil Nas X'];2955
https://open.spotify.com/track/7fAQzk700MNDzRbxbQ8GKm;https://i.scdn.co/image/ab67616d00004851052e70b8c167a60edc1e4c0d;111;أغلى بشر;['غريب ال مخلص'];2946
https://open.spotify.com/track/3YuRmaG6cwnWHqa7b1TOBw;https://i.scdn.co/image/ab67616d000048518009f162c7c87b8d56840daf;112;JATHOOM SEVEN;['Slow Moe'];2946
https://open.spotify.com/track/5ymOnvj1xxhjkDBQINU30S;https://i.scdn.co/image/ab67616d00004851507a9d2e0d3382c5bf6b7f1a;113;راضي بحبك;['Abdullah Al Farwan'];2932
https://open.spotify.com/track/1fLrPuVJlEn1YjBwZFUw2i;https://i.scdn.co/image/ab67616d00004851396bef7f103ccffe3a79acf4;114;هذا السعودي فوق;['Fahed Bin Fasla'];2928
https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy;https://i.scdn.co/image/ab67616d000048518ff7c3580d429c8212b9a3b6;115;Hymn for the Weekend;['Coldplay'];2913
https://open.spotify.com/track/6mwaAeZONHdnqokoNj7fV0;https://i.scdn.co/image/ab67616d0000485139c347261c9f74d4a8d309fc;116;Warqa;['Saif Amer'];2909
https://open.spotify.com/track/7xdkI2IozMVjRQgYmNZCBk;https://i.scdn.co/image/ab67616d00004851135bc97343f3338f0307f645;117;تستحق الانتظار;['Fahed Bin Fasla', 'فالح بن فصلا'];2815
https://open.spotify.com/track/3h7VvetIBrLtqmPHp7yFT3;https://i.scdn.co/image/ab67616d000048514fd21c3cc1294b292c42bf48;118;مرحب يالي تسمع فينا;['سـعـداوى القطعانى'];2807
https://open.spotify.com/track/7lQWRAjyhTpCWFC0jmclT4;https://i.scdn.co/image/ab67616d000048517632fe25cd368dc205927f0c;119;Gangsta's Paradise;['Coolio', 'L.V.'];2802
https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx;https://i.scdn.co/image/ab67616d00004851e0b64c8be3c4e804abcb2696;120;Mask Off;['Future'];2801
https://open.spotify.com/track/7nc7mlSdWYeFom84zZ8Wr8;https://i.scdn.co/image/ab67616d00004851e60b56aa1e58fe76240a101b;121;Tell Em;['Cochise', '$NOT'];2799
